1994,Poltergeist (1982),Horror|Thriller,https://m.media-amazon.com/images/M/MV5BNzliZmRlYTctYmNkYS00NzE5LWI1OWQtMTRiODY5MDMwMTVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
1995,Poltergeist II: The Other Side (1986),Horror|Thriller,https://m.media-amazon.com/images/M/MV5BNDYwODU0MTgxNl5BMl5BanBnXkFtZTcwMzkzODM1NA@@..jpg
1996,Poltergeist III (1988),Horror|Thriller,https://m.media-amazon.com/images/M/MV5BNjZjMWMwZTEtZjFjNy00M2Y1LWJmMWYtNjFjZjJiNGNiYzc1XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
1997,Exorcist, The (1973),Horror,https://m.media-amazon.com/images/M/MV5BYjhmMGMxZDYtMTkyNy00YWVmLTgyYmUtYTU3ZjcwNTBjN2I1XkEyXkFqcGdeQXVyNzkwMjQ5NzM@..jpg
1998,Exorcist II: The Heretic (1977),Horror,https://m.media-amazon.com/images/M/MV5BZTQ2NmY5NmUtNWJiNS00ZjZmLTllMjQtNzU3YWZlM2E2MmJjXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
1999,Exorcist III, The (1990),Horror,https://m.media-amazon.com/images/M/MV5BZDEwMmYxM2MtZGQyMy00NTRjLWJjMTMtYWM1NWU1ZWNhZTY0XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
2000,Lethal Weapon (1987),Action|Comedy|Crime|Drama,https://m.media-amazon.com/images/M/MV5BZTllNWNlZjctMWQwMS00ZDc3LTg5ZjMtNzhmNzhjMmVhYTFlXkEyXkFqcGdeQXVyNTc1NTQxODI@..jpg
2001,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama,https://m.media-amazon.com/images/M/MV5BYTg0YmE1M2ItNGM2OC00MmZjLTgwMTMtZjlmOGE4N2EyNTVhXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
2002,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama,https://m.media-amazon.com/images/M/MV5BOTFlNjI0NDQtMzlkNC00ZDU0LWE0ODktYmI2OTc2YjZlZmVlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
2003,Gremlins (1984),Comedy|Horror,https://m.media-amazon.com/images/M/MV5BZDVjN2FkYTQtNTBlOC00MjM5LTgzMWEtZWRlNGUyYmNiOTFiXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
2004,Gremlins 2: The New Batch (1990),Comedy|Horror,https://m.media-amazon.com/images/M/MV5BZGE3MTA3OWQtYzVjYi00MjkwLThlZTQtNWUzOGVlYjEwMzBhXkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg
2005,Goonies, The (1985),Adventure|Children's|Fantasy
2006,Mask of Zorro, The (1998),Action|Adventure|Romance,https://m.media-amazon.com/images/M/MV5BMzg4ZjQ4OGUtZjkxMi00Y2I2LWEzNTAtODI2ZjkxMGVjNTQwXkEyXkFqcGdeQXVyNjgxNTAwNjQ@..jpg
2007,Polish Wedding (1998),Comedy,https://m.media-amazon.com/images/M/MV5BMTI2NTk0MzI1Nl5BMl5BanBnXkFtZTYwMzU4NjY5..jpg
2008,This World, Then the Fireworks (1996),Crime|Drama|Film-Noir,https://m.media-amazon.com/images/M/MV5BMTQ3NTU0MDQ0Nl5BMl5BanBnXkFtZTcwNDAxODM5NA@@..jpg
2009,Soylent Green (1973),Sci-Fi|Thriller,https://m.media-amazon.com/images/M/MV5BN2QxYWNiMDgtNzcyMC00NzJjLTgwNDctNjY1MTJiZDVlODY4XkEyXkFqcGdeQXVyNjQzNDI3NzY@..jpg
2010,Metropolis (1926),Sci-Fi
2011,Back to the Future Part II (1989),Comedy|Sci-Fi,https://m.media-amazon.com/images/M/MV5BZTMxMGM5MjItNDJhNy00MWI2LWJlZWMtOWFhMjI5ZTQwMWM3XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
2012,Back to the Future Part III (1990),Comedy|Sci-Fi|Western,https://m.media-amazon.com/images/M/MV5BYjhlMGYxNmMtOWFmMi00Y2M2LWE5NWYtZTdlMDRlMGEzMDA3XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
2013,Poseidon Adventure, The (1972),Action|Adventure,https://m.media-amazon.com/images/M/MV5BYmM0ZDRkZGEtNTFmNS00MDg1LThkNWItZmU1NmM1OGM0NTU4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
2014,Freaky Friday (1977),Children's|Comedy
2015,Absent Minded Professor, The (1961),Children's|Comedy|Fantasy,https://m.media-amazon.com/images/M/MV5BNjVjNmE3ZWMtMjRlMS00MGVjLWFkZGItZTQyOGVkYzg2MzVmXkEyXkFqcGdeQXVyNjE5MjUyOTM@..jpg
2016,Apple Dumpling Gang Rides Again, The (1979),Children's|Comedy|Western,https://m.media-amazon.com/images/M/MV5BZjI2OTJlYjQtOTAwMi00NTM1LWI0MTktYTMzZjlhNGRlMjIwXkEyXkFqcGdeQXVyNzc5MjA3OA@@..jpg
2017,Babes in Toyland (1961),Children's|Fantasy|Musical,https://m.media-amazon.com/images/M/MV5BMTk1MjU2NjIzMl5BMl5BanBnXkFtZTgwNjg2MTgxNDM@..jpg
2018,Bambi (1942),Animation|Children's,https://m.media-amazon.com/images/M/MV5BMTY1NzM4NDg5MV5BMl5BanBnXkFtZTgwMjI1MTkzMjE@..jpg
2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama,https://m.media-amazon.com/images/M/MV5BNDE1NTUyOGQtMjNkNS00NjhlLWFjNGEtMWYzMTExZDc1M2M2XkEyXkFqcGdeQXVyMTMxODk2OTU@..jpg
2020,Dangerous Liaisons (1988),Drama|Romance,https://m.media-amazon.com/images/M/MV5BMDZmODc0MWQtYWVjOS00OGFiLWExNjItOTMyN2Q5ZTFmYzUzXkEyXkFqcGdeQXVyMTAwMzUyOTc@..jpg
2021,Dune (1984),Fantasy|Sci-Fi,https://m.media-amazon.com/images/M/MV5BYTAzYzNlMDMtMGRjYS00M2UxLTk0MmEtYmE4YWZiYmEwOTIwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@..jpg
2022,Last Temptation of Christ, The (1988),Drama,https://m.media-amazon.com/images/M/MV5BMTFkNmY0OTktYmUyNS00MjI3LWE3ZGItNWU1NzkyMDY3NTlmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg
2023,Godfather: Part III, The (1990),Action|Crime|Drama,https://m.media-amazon.com/images/M/MV5BNTc1YjhiNzktMjEyNS00YmNhLWExYjItZDhkNWJjZjYxOWZiXkEyXkFqcGdeQXVyNzkwMjQ5NzM@..jpg
2024,Rapture, The (1991),Drama|Mystery,https://m.media-amazon.com/images/M/MV5BNzJiNmY4MTUtNWMxMS00MzcwLWFkNjUtZWQxMTE4NjJhY2ZmXkEyXkFqcGdeQXVyMjUyNDk2ODc@..jpg
2025,Lolita (1997),Drama|Romance,https://m.media-amazon.com/images/M/MV5BOGNkZDU0YjktN2Q5Zi00MmY0LWI3Y2YtNmQzOGQxY2UzNGM3XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
2026,Disturbing Behavior (1998),Horror|Thriller,https://m.media-amazon.com/images/M/MV5BNjcxNGQ2MTktZGI0OC00YTA3LWFlMWUtYzA5NDM5Y2E5NzU3XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
2027,Mafia! (1998),Comedy|Crime,https://m.media-amazon.com/images/M/MV5BYjJlZjYwMjQtMWUwYi00MDYwLWFjOTgtZjk0M2ZkMmVkZGQ1XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
2028,Saving Private Ryan (1998),Action|Drama|War,https://m.media-amazon.com/images/M/MV5BZjhkMDM4MWItZTVjOC00ZDRhLThmYTAtM2I5NzBmNmNlMzI1XkEyXkFqcGdeQXVyNDYyMDk5MTU@..jpg
2029,Billy's Hollywood Screen Kiss (1997),Comedy|Romance,https://m.media-amazon.com/images/M/MV5BMTMxMTMyNzA2Nl5BMl5BanBnXkFtZTcwMzUxMjgxMQ@@..jpg
2030,East Palace West Palace (Dong gong xi gong) (1997),Drama
2031,$1,000,000 Duck (1971),Children's|Comedy,https://m.media-amazon.com/images/M/MV5BYWQyYTU0ZmQtNDE5ZS00M2E4LWIxZjYtOWI5NTlhOWVlYWJkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@..jpg
2032,Barefoot Executive, The (1971),Children's|Comedy,https://m.media-amazon.com/images/M/MV5BODUxYzY0YTEtYmFhNy00YTQzLTgzZWUtYmQ4NWE5MzcwYmQzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@..jpg
2033,Black Cauldron, The (1985),Animation|Children's,https://m.media-amazon.com/images/M/MV5BYjU4MDNmMTYtYzUyNS00ZmRmLWFiYTMtNzdiYjE0NTdlZDI0XkEyXkFqcGdeQXVyNzY1NDgwNjQ@..jpg
2034,Black Hole, The (1979),Sci-Fi
2035,Blackbeard's Ghost (1968),Children's|Comedy,https://m.media-amazon.com/images/M/MV5BNDRiN2M3ZDktYzhjMi00ZmVjLWJjOWQtZDVhMDNjZmZlYWRhXkEyXkFqcGdeQXVyMjA0MzYwMDY@..jpg
2036,Blank Check (1994),Children's|Comedy,https://m.media-amazon.com/images/M/MV5BNWM4M2QwOWUtNGMwMS00Nzg2LTg0YjktYTU4M2ZhYTMwYTU5XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
2037,Candleshoe (1977),Adventure|Children's|Comedy,https://m.media-amazon.com/images/M/MV5BMDVkZjMxNjItNzM4My00ODdjLTk5YTgtNzNlMWJmZGZjNzRhXkEyXkFqcGdeQXVyNzc5MjA3OA@@..jpg
2038,Cat from Outer Space, The (1978),Children's|Comedy|Sci-Fi,https://m.media-amazon.com/images/M/MV5BMjk1Njk3ZjYtMmE4Yi00NzMwLTllNWEtN2ZjNTJjN2NhNjRhXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@..jpg
2039,Cheetah (1989),Adventure|Children's,https://m.media-amazon.com/images/M/MV5BYmNkN2VlZDItN2FjMi00NDAxLTkxNzEtYmIzZTc3Njc1ZWVmXkEyXkFqcGdeQXVyNzc5MjA3OA@@..jpg
2040,Computer Wore Tennis Shoes, The (1970),Children's|Comedy,https://m.media-amazon.com/images/M/MV5BYTcwMmEzZWUtMWZjNy00MDE2LWFhYmMtNTQ1NmJmMjE2NGMwXkEyXkFqcGdeQXVyNzc5MjA3OA@@..jpg
2041,Condorman (1981),Action|Adventure|Children's|Comedy,https://m.media-amazon.com/images/M/MV5BNTY5ZDg5ZGEtM2FmZS00MjMyLWJhMDAtNjBmMmZlOWU2ZWU0XkEyXkFqcGdeQXVyMTEwODg2MDY@..jpg
2042,D2: The Mighty Ducks (1994),Children's|Comedy,https://m.media-amazon.com/images/M/MV5BMjA1YjVjZWQtZTNkYS00NTA2LThhODUtZTI1MzIwMWRjNWMzXkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg
2043,Darby O'Gill and the Little People (1959),Adventure|Children's|Fantasy,https://m.media-amazon.com/images/M/MV5BN2VmYjI5YWYtODlkOS00ZjE4LWIzYTItMmQ1ZGJiMzk3MjcxXkEyXkFqcGdeQXVyNjUwNzk3NDc@..jpg
2044,Devil and Max Devlin, The (1981),Comedy
2045,Far Off Place, A (1993),Adventure|Children's|Drama|Romance,https://m.media-amazon.com/images/M/MV5BNzJjZGJjZTAtOThmNS00NGRkLThkOWQtNmQxY2Y0NzBhYWY0XkEyXkFqcGdeQXVyNjgxNTAwNjQ@..jpg
2046,Flight of the Navigator (1986),Adventure|Children's|Sci-Fi,https://m.media-amazon.com/images/M/MV5BMjUwNmY4ZmYtMzM2OS00N2UxLWFkMWEtZmI0ODRlNWRmM2MwXkEyXkFqcGdeQXVyNTI4MjkwNjA@..jpg
2047,Gnome-Mobile, The (1967),Children's,https://m.media-amazon.com/images/M/MV5BODIyZWY3MjItZmZjOS00NTMwLWIzMzQtODdmYzQyOTYxZDhiXkEyXkFqcGdeQXVyNzc5MjA3OA@@..jpg
2048,Great Mouse Detective, The (1986),Animation|Children's,https://m.media-amazon.com/images/M/MV5BMDUzMTliZDYtMmRjZS00Zjk3LWIwZjEtZjc4N2NjYjdmY2FjXkEyXkFqcGdeQXVyMjA0MDQ0Mjc@..jpg
2049,Happiest Millionaire, The (1967),Comedy|Musical,https://m.media-amazon.com/images/M/MV5BOTJhMjM2NTgtNDM5Ni00YTBhLWJhZjMtOWNkOWMxMGY1ZGNlXkEyXkFqcGdeQXVyNjE5MjUyOTM@..jpg
2050,Herbie Goes Bananas (1980),Adventure|Children's|Comedy,https://m.media-amazon.com/images/M/MV5BOTYwZThhZGQtNGM2Ny00YTAwLTgxYTEtYmVhZGU0ODU4MzYxXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
2051,Herbie Goes to Monte Carlo (1977),Adventure|Children's|Comedy,https://m.media-amazon.com/images/M/MV5BOTllNTk2YWItYmQ5Yy00MGUzLTgxMzAtMjNmOTU1ODgxOGI4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@..jpg
2052,Hocus Pocus (1993),Children's|Comedy,https://m.media-amazon.com/images/M/MV5BMmQyYmY5ZTMtM2JkNi00NmM2LWE3ZmEtYWYzZmRkZDM0ZTdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
2053,Honey, I Blew Up the Kid (1992),Children's|Comedy|Sci-Fi,https://m.media-amazon.com/images/M/MV5BYTg0OTY1NjctYTdkNi00Zjg3LWIyMDYtY2NjZTczNGM3NmJmXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
2054,Honey, I Shrunk the Kids (1989),Adventure|Children's|Comedy|Fantasy|Sci-Fi,https://m.media-amazon.com/images/M/MV5BOTQ1NTg4MDAtOGU0OS00ZGQwLTliZjQtNDEzZjAzZGI5MjFjXkEyXkFqcGdeQXVyNTI4MjkwNjA@..jpg
2055,Hot Lead and Cold Feet (1978),Comedy|Western,https://m.media-amazon.com/images/M/MV5BN2ZmMWQyOWUtMzFjYi00ODAwLThlZWQtZTY4NzYzYWUwNDliXkEyXkFqcGdeQXVyMjUyNDk2ODc@..jpg
2056,In Search of the Castaways (1962),Adventure|Children's,https://m.media-amazon.com/images/M/MV5BZDc1OTllMTUtMWJjMC00MjExLWJhNGMtOTU4NmE5YmM4YzgzXkEyXkFqcGdeQXVyMjU5OTg5NDc@..jpg
2057,Incredible Journey, The (1963),Adventure|Children's,https://m.media-amazon.com/images/M/MV5BZjQzOWY0MjktYjFjMS00MzY5LWJjMjItYmNlN2IwOTk3ZTQxXkEyXkFqcGdeQXVyMjA0MDQ0Mjc@..jpg
2058,Negotiator, The (1998),Action|Thriller,https://m.media-amazon.com/images/M/MV5BYTdjYmMxODMtMjk2ZC00MmZiLWJlODMtNDQ5YmM0MDFiYWQ1XkEyXkFqcGdeQXVyMjY0MDY4Mjk@..jpg
2059,Parent Trap, The (1998),Children's|Drama
2060,BASEketball (1998),Comedy,https://m.media-amazon.com/images/M/MV5BMmZjZDg2ZjItYTVkNC00YWRmLThmZTMtNTYxNTI5MWM4NjU4XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
2061,Full Tilt Boogie (1997),Documentary,https://m.media-amazon.com/images/M/MV5BMjk1ZWI3ZWYtN2Q0ZC00MjViLThlNmQtZDVhODJiOGE4ZWFhL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
2062,Governess, The (1998),Drama|Romance,https://m.media-amazon.com/images/M/MV5BM2Q4MDJmYjUtMDZjMy00YTBhLThlNDAtNWU2NTMwYmE3OTM3XkEyXkFqcGdeQXVyNTM0NTU5Mg@@..jpg
2063,Seventh Heaven (Le Septi̬me ciel) (1997),Drama|Romance
2064,Roger & Me (1989),Comedy|Documentary,https://m.media-amazon.com/images/M/MV5BMjRlYWVlZWUtZDE3NS00NjY3LTgwMjItMTc1OGM2ZDI1M2IzXkEyXkFqcGdeQXVyNDQzMDg4Nzk@..jpg
2065,Purple Rose of Cairo, The (1985),Comedy|Drama|Romance,https://m.media-amazon.com/images/M/MV5BY2E1YWRlNzAtYzAwYy00MDg5LTlmYTUtYjdlZDI0NzFkNjNlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@..jpg
2066,Out of the Past (1947),Film-Noir,https://m.media-amazon.com/images/M/MV5BMDE0MjYxYmMtM2VhMC00MjhiLTg5NjItMDkzZGM5MGVlYjMxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg
2067,Doctor Zhivago (1965),Drama|Romance|War,https://m.media-amazon.com/images/M/MV5BNzdmZTk4MTktZmExNi00OWEwLTgxZDctNTE4NWMwNjc1Nzg2XkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg
2068,Fanny and Alexander (1982),Drama,https://m.media-amazon.com/images/M/MV5BZmQzMDE5ZWQtOTU3ZS00ZjdhLWI0OTctZDNkODk4YThmOTRhL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg
2069,Trip to Bountiful, The (1985),Drama,https://m.media-amazon.com/images/M/MV5BZmJmNmE0ZGYtOTg2Ny00MmJjLWE1ZDItNGVlYzgxMjlhMmZhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@..jpg
2070,Tender Mercies (1983),Drama,https://m.media-amazon.com/images/M/MV5BMjEzYjQzOTQtMzFmMS00MjIwLTk2ZDQtZDFhMDdkYjFhZDMwXkEyXkFqcGdeQXVyNTc1NTQxODI@..jpg
2071,And the Band Played On (1993),Drama,https://m.media-amazon.com/images/M/MV5BMTg2MzgxNjM1Nl5BMl5BanBnXkFtZTcwODYxNTkyMQ@@..jpg
2072,'burbs, The (1989),Comedy,https://m.media-amazon.com/images/M/MV5BNWE1OGExYzQtYzRjOS00MmJhLWE3OTYtZjkzOTNlMjJlZTQ4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyODY0NzcxNw@@..jpg
2073,Fandango (1985),Comedy,https://m.media-amazon.com/images/M/MV5BYzUwY2Q1NGEtNmU2Zi00YzViLWI2ZGUtNGY1ZmY1OWJlNjAzL2ltYWdlXkEyXkFqcGdeQXVyNjQzNDI3NzY@..jpg
2074,Night Porter, The (Il Portiere di notte) (1974),Drama,https://m.media-amazon.com/images/M/MV5BYzgxNzIxOGEtZDhmNC00ZmMwLTg4NTEtZjNiOGUwMTg1N2MwXkEyXkFqcGdeQXVyNjg3MTIwODI@..jpg
2075,Mephisto (1981),Drama|War,https://m.media-amazon.com/images/M/MV5BNDc0MTMyMjg0NV5BMl5BanBnXkFtZTcwMzEyNDQzMQ@@..jpg
2076,Blue Velvet (1986),Drama|Mystery,https://m.media-amazon.com/images/M/MV5BMWUwM2I2OTctOTRlNS00ZmRjLWI1NmEtNDc3Mjg0Zjg3Y2FiXkEyXkFqcGdeQXVyNzkwMjQ5NzM@..jpg
2077,Journey of Natty Gann, The (1985),Adventure|Children's,https://m.media-amazon.com/images/M/MV5BNWI3ZTY5YzItYjc5MS00MzliLWE3ODEtZjRlY2Y0ZmUwYjBhXkEyXkFqcGdeQXVyNzc5MjA3OA@@..jpg
2078,Jungle Book, The (1967),Animation|Children's|Comedy|Musical,https://m.media-amazon.com/images/M/MV5BZjY4NjJmMmQtZTM5Yy00ZjZhLWE3ZGQtNDFhNTM1MWY1ZTM4XkEyXkFqcGdeQXVyNjMxNzQ2NTQ@..jpg
2079,Kidnapped (1960),Children's|Drama,https://m.media-amazon.com/images/M/MV5BNTczYTFjOTMtODc4YS00OGU5LTlhOTAtZjIxNDY4NjJlOTdjXkEyXkFqcGdeQXVyNjUwNzk3NDc@..jpg
2080,Lady and the Tramp (1955),Animation|Children's|Comedy|Musical|Romance,https://m.media-amazon.com/images/M/MV5BYTI1ZDc1OTItM2EzNS00ODMxLWIxYzctOTc5YWNiYzI3NGZiXkEyXkFqcGdeQXVyNDE5MTU2MDE@..jpg
2081,Little Mermaid, The (1989),Animation|Children's|Comedy|Musical|Romance,https://m.media-amazon.com/images/M/MV5BMTUyMTAxMzA4N15BMl5BanBnXkFtZTgwNzg1NDQwMTE@..jpg
2082,Mighty Ducks, The (1992),Children's|Comedy,https://m.media-amazon.com/images/M/MV5BMTc0NjA2NzYwOV5BMl5BanBnXkFtZTcwNTg1MTAyMQ@@..jpg
2083,Muppet Christmas Carol, The (1992),Children's|Musical,https://m.media-amazon.com/images/M/MV5BN2Y0NWRkNWItZWEwNi00MDNlLWJmZDYtNTkwYzI5Nzg4MjVjXkEyXkFqcGdeQXVyMTMxODk2OTU@..jpg
2084,Newsies (1992),Children's|Musical,https://m.media-amazon.com/images/M/MV5BMjVjNWM5MjgtYzdhMy00N2E4LWJlMmYtM2JmMDFjNGFjZDk3XkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg
2085,101 Dalmatians (1961),Animation|Children's,https://m.media-amazon.com/images/M/MV5BZGMyMjE4OGUtNGZmMC00YzdmLThkMWYtZWIzMmEzNjA4MzVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
2086,One Magic Christmas (1985),Drama|Fantasy,https://m.media-amazon.com/images/M/MV5BOGE0NWRkNTUtMTliMi00OGY4LWFhODUtYzUzZTVmYWRkZmYzXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@..jpg
2087,Peter Pan (1953),Animation|Children's|Fantasy|Musical,https://m.media-amazon.com/images/M/MV5BMzIwMzUyYTUtMjQ3My00NDc3LWIyZjQtOGUzNDJmNTFlNWUxXkEyXkFqcGdeQXVyMjA0MDQ0Mjc@..jpg
2088,Popeye (1980),Adventure|Comedy|Musical,https://m.media-amazon.com/images/M/MV5BMDgyNDg0YWUtZjNiMy00NzI1LTgzMmQtOGU5NGQwOTA2NDFkXkEyXkFqcGdeQXVyNjE5MjUyOTM@..jpg
2089,Rescuers Down Under, The (1990),Animation|Children's,https://m.media-amazon.com/images/M/MV5BNjY1OWZkMjQtMDY0YS00ZGRiLTg1YjktMzlmZWQyZWMzZGI1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
2090,Rescuers, The (1977),Animation|Children's,https://m.media-amazon.com/images/M/MV5BZjkxZjg5Y2QtMjczMy00OTg1LThlZjktZTUwZmZkNDNjMDNkXkEyXkFqcGdeQXVyMjA0MDQ0Mjc@..jpg
2091,Return from Witch Mountain (1978),Children's|Sci-Fi,https://m.media-amazon.com/images/M/MV5BY2ZkMzUzYTQtYzZhZS00ZWZkLWI2MWItNGY3OWNhYjNhOTdlXkEyXkFqcGdeQXVyMTEwODg2MDY@..jpg
2092,Return of Jafar, The (1993),Animation|Children's|Musical
2093,Return to Oz (1985),Adventure|Children's|Fantasy|Sci-Fi,https://m.media-amazon.com/images/M/MV5BNmM1YmM1NjAtNTlhMC00YjJiLTlkNjctZmVjYjIyMTRiMzBlXkEyXkFqcGdeQXVyMjM0ODk5MDU@..jpg
2094,Rocketeer, The (1991),Action|Adventure|Sci-Fi,https://m.media-amazon.com/images/M/MV5BN2ZiMjkwNWYtZWRjNy00YTYxLWI1ZWYtODI0NTA5YTg4ZDIxXkEyXkFqcGdeQXVyNDA5ODIzMDk@..jpg
2095,Shaggy D.A., The (1976),Children's|Comedy,https://m.media-amazon.com/images/M/MV5BNGMyZDczODItMGM3OC00NTMzLWFmNTAtMmU3YjJlNDZmYWI5XkEyXkFqcGdeQXVyMTQ3Njg3MQ@@..jpg
2096,Sleeping Beauty (1959),Animation|Children's|Musical,https://m.media-amazon.com/images/M/MV5BOTJmZjA3MjMtMWNmZS00YTliLWFhMWUtZDU2NGJhNTlmY2ZkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
2097,Something Wicked This Way Comes (1983),Children's|Horror,https://m.media-amazon.com/images/M/MV5BZjAwNWM2ZjItMTgwYi00YjMzLTkyZjEtYTU2YjFiODkzMjA5XkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg
2098,Son of Flubber (1963),Children's|Comedy,https://m.media-amazon.com/images/M/MV5BMTM2Zjk4MDgtYjMzYi00NzA3LWIxODktODcwYjVmOWQ1YzU2XkEyXkFqcGdeQXVyNjE5MjUyOTM@..jpg
2099,Song of the South (1946),Adventure|Animation|Children's|Musical,https://m.media-amazon.com/images/M/MV5BMjU3ZTgzMjQtZDBhMS00ZmRlLTliM2ItOTE1MmEzOWRkZTIzXkEyXkFqcGdeQXVyNzY1NDgwNjQ@..jpg
2100,Splash (1984),Comedy|Fantasy|Romance,https://m.media-amazon.com/images/M/MV5BZDRmZTQ0MDQtNWRmYS00NDhhLTgzNzUtZGIyYzkwZDMyNTc0L2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
2101,Squanto: A Warrior's Tale (1994),Adventure|Drama,https://m.media-amazon.com/images/M/MV5BOWM0YjcxYmMtZDY2ZC00MWU1LTg5NmItY2VlYTgwNzAwYWNjXkEyXkFqcGdeQXVyNzc5MjA3OA@@..jpg
2102,Steamboat Willie (1940),Animation|Children's|Comedy|Musical,https://m.media-amazon.com/images/M/MV5BNTkzMTIzMTQzNV5BMl5BanBnXkFtZTgwMzk4NzYwMjE@..jpg
2103,Tall Tale (1994),Adventure|Children's,https://m.media-amazon.com/images/M/MV5BZjk2NWIwMWEtZTE3ZS00ZjA3LWJmZTktNjhkYWU0YzAwZjkwXkEyXkFqcGdeQXVyMzAzNTg0MA@@..jpg
2104,Tex (1982),Drama,https://m.media-amazon.com/images/M/MV5BYTI1YTllYzMtNzY0ZC00OWIxLWI2ODktMGI5MTBhMGFhMGEzL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@..jpg
2105,Tron (1982),Action|Adventure|Fantasy|Sci-Fi,https://m.media-amazon.com/images/M/MV5BMzZhNjYyZDYtZmE4MC00M2RlLTlhOGItZDVkYTVlZTYxOWZlXkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg
2106,Swing Kids (1993),Drama|War,https://m.media-amazon.com/images/M/MV5BYzEyYTk0NzQtNTE2Zi00YjQwLThjMjYtODc4NDUzYWM3ZDY3XkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg
2107,Halloween: H20 (1998),Horror|Thriller,https://m.media-amazon.com/images/M/MV5BNzM4ZDhmMWItMWNiZC00ODYxLTk1MWItMzBhZTMzY2M0OTAyXkEyXkFqcGdeQXVyODY5NjE4MDA@..jpg
2108,L.A. Story (1991),Comedy|Romance,https://m.media-amazon.com/images/M/MV5BMjcwZGM4ODMtMjY1Yi00NTgwLTkxOWYtYWNiY2FkNjQ0MTlkXkEyXkFqcGdeQXVyNjE5MjUyOTM@..jpg
2109,Jerk, The (1979),Comedy,https://m.media-amazon.com/images/M/MV5BZDNmNThjMTMtNzVlZC00MzgyLWE3M2UtNGQ3ZTZmNjM3YWI2XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
2110,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller,https://m.media-amazon.com/images/M/MV5BOGEyZGU1ZGItMzNjMC00ZDkzLWE4OTgtNWJhNGM2ZjVmZTNlXkEyXkFqcGdeQXVyNTI4MjkwNjA@..jpg
2111,Man with Two Brains, The (1983),Comedy
2112,Grand Canyon (1991),Crime|Drama,https://m.media-amazon.com/images/M/MV5BNzI0ZDBkYTktZGI0Yy00OGFiLWFlMTItNTc1NzI2NjMxMjdhXkEyXkFqcGdeQXVyNzc5MjA3OA@@..jpg
