userID,genreID,score
610,18,0
611,1,0.086148
611,2,0.028082
611,3,0.045261
611,4,0.056577
611,5,0.102573
611,6,0.096339
611,7,0
611,8,0.108708
611,9,0.005672
611,10,0.016144
611,11,0.101982
611,12,0.003957
611,13,0.015744
611,14,0.023044
611,15,0.08046
611,16,0.112482
611,17,0.017946
611,18,0.098881
612,1,0.092935
612,2,0.070636
612,3,0.034189
612,4,0.020052
612,5,0.087848
612,6,0.028517
612,7,0
612,8,0.090286
612,9,0
612,10,0.080168
612,11,0.08679
612,12,0.097705
612,13,0.050776
612,14,0.041871
612,15,0.088174
612,16,0.097926
612,17,0.032128
612,18,0
613,1,0.072547
613,2,0.052198
613,3,0.076029
613,4,0.02913
613,5,0.111981
613,6,0.049648
613,7,0.108274
613,8,0.114073
613,9,0.006919
613,10,0.024607
613,11,0.021337
613,12,0.009291
613,13,0.013684
613,14,0.043622
613,15,0.085446
613,16,0.113488
613,17,0.067725
613,18,0
614,1,0.022307
614,2,0.092743
614,3,0.127249
614,4,0.169295
614,5,0.122257
614,6,0
614,7,0
614,8,0.169019
614,9,0.071894
614,10,0
614,11,0
614,12,0.164921
614,13,0
614,14,0.015649
614,15,0.044665
614,16,0
614,17,0
614,18,0
615,1,0.109845
615,2,0.060014
615,3,0.098325
615,4,0.011084
615,5,0.104642
615,6,0.037836
615,7,0
615,8,0.116028
615,9,0
615,10,0.049627
615,11,0.09981
615,12,0.003202
615,13,0.049627
615,14,0.029669
615,15,0.067311
615,16,0.102063
615,17,0.045832
615,18,0.015085
616,1,0.112616
616,2,0.053909
616,3,0.059432
616,4,0.022827
616,5,0.106072
616,6,0.05227
616,7,0
616,8,0.110785
616,9,0.006112
616,10,0.107994
616,11,0.100131
616,12,0.022827
616,13,0
616,14,0.013958
616,15,0.104906
616,16,0.082989
616,17,0.043172
616,18,0
617,1,0.101539
617,2,0.070537
617,3,0.005823
617,4,0.005823
617,5,0.114482
617,6,0.069258
617,7,0.005823
617,8,0.11275
617,9,0.013226
617,10,0.107948
617,11,0.005823
617,12,0.005823
617,13,0.105702
617,14,0.019306
617,15,0.077033
617,16,0.11324
617,17,0.060041
617,18,0.005823
618,1,0.102438
618,2,0.048093
618,3,0
618,4,0.087042
618,5,0.101571
618,6,0.036271
618,7,0
618,8,0.106883
618,9,0
618,10,0
618,11,0.096057
618,12,0.10632
618,13,0.093707
618,14,0
618,15,0.094787
618,16,0.088572
618,17,0.038258
618,18,0
619,1,0.129521
619,2,0.043174
619,3,0
619,4,0.026818
619,5,0.195006
619,6,0
619,7,0
619,8,0.178894
619,9,0.055249
619,10,0
619,11,0
619,12,0.020498
619,13,0
619,14,0.084277
619,15,0.038266
619,16,0.169295
619,17,0.036934
619,18,0.022068
620,1,0.061947
620,2,0.045627
620,3,0.113375
620,4,0.058371
620,5,0.123455
620,6,0.116752
620,7,0
620,8,0.116548
620,9,0.003903
620,10,0.112917
620,11,0.013403
620,12,0
620,13,0.049242
620,14,0.041032
620,15,0.024433
620,16,0.11041
620,17,0.008584
620,18,0
621,1,0.108174
621,2,0.035998
621,3,0.042597
621,4,0.028398
621,5,0.10472
621,6,0.032033
621,7,0
621,8,0.114304
621,9,0.002391
621,10,0.100936
621,11,0.108544
621,12,0.036791
621,13,0.026548
621,14,0.022571
621,15,0.109106
621,16,0.105296
621,17,0.021593
621,18,0
622,1,0.097959
622,2,0.026334
622,3,0.112056
622,4,0.004351
622,5,0.118114
622,6,0.054894
622,7,0
622,8,0.13207
622,9,0.007633
622,10,0.022628
622,11,0.112045
622,12,0.008701
622,13,0.041807
622,14,0.071673
622,15,0.034528
622,16,0.07431
622,17,0.080899
622,18,0
623,1,0.081418
623,2,0.057994
623,3,0.087941
623,4,0.032209
623,5,0.089923
623,6,0.08521
623,7,0.084451
623,8,0.089264
623,9,0
623,10,0.058849
623,11,0.08677
623,12,0.004518
623,13,0.022068
623,14,0.023278
623,15,0.086468
623,16,0.083815
623,17,0.025822
623,18,0
624,1,0.102996
624,2,0.041708
624,3,0
624,4,0
624,5,0.112522
624,6,0.035597
624,7,0.006342
624,8,0.114001
624,9,0.041388
624,10,0.037513
624,11,0
624,12,0.010199
624,13,0.101703
624,14,0.035244
624,15,0.100386
624,16,0.112696
624,17,0.035618
624,18,0.112088
625,1,0.062175
625,2,0.100739
625,3,0
625,4,0
625,5,0.175514
625,6,0.059873
625,7,0
625,8,0.188076
625,9,0
625,10,0.025122
625,11,0
625,12,0
625,13,0
625,14,0.077016
625,15,0
625,16,0.131182
625,17,0.016941
625,18,0.163361
626,1,0.073747
626,2,0.060846
626,3,0.058701
626,4,0.054013
626,5,0.1003
626,6,0.022833
626,7,0.005184
626,8,0.102321
626,9,0.024904
626,10,0.008464
626,11,0.005184
626,12,0.092169
626,13,0.030187
626,14,0.046247
626,15,0.094093
626,16,0.093581
626,17,0.032606
626,18,0.09462
627,1,0.088347
627,2,0.096062
627,3,0.006376
627,4,0.034542
627,5,0.130492
627,6,0.006376
627,7,0.006376
627,8,0.126336
627,9,0.097229
627,10,0.040398
627,11,0.006376
627,12,0.006376
627,13,0.025781
627,14,0.05169
627,15,0.131563
627,16,0.116165
627,17,0.023136
627,18,0.006376
628,1,0.068287
628,2,0.013124
628,3,0.049196
628,4,0.105587
628,5,0.189884
628,6,0.016543
628,7,0
628,8,0.152667
628,9,0.006383
628,10,0
628,11,0
628,12,0.033188
628,13,0
628,14,0.087354
628,15,0.083848
628,16,0.164256
628,17,0.020637
628,18,0.009044
629,1,0.032534
629,2,0.079925
629,3,0.081718
629,4,0.123174
629,5,0.115569
629,6,0.01578
629,7,0
629,8,0.119321
629,9,0.060064
629,10,0
629,11,0.109496
629,12,0.110036
629,13,0.016677
629,14,0.020735
629,15,0.047673
629,16,0.06202
629,17,0.005278
629,18,0
630,1,0.074238
630,2,0.061865
630,3,0.006268
630,4,0.012858
630,5,0.142634
630,6,0.008768
630,7,0
630,8,0.130104
630,9,0.024651
630,10,0
630,11,0.042559
630,12,0.136123
630,13,0.004741
630,14,0.130521
630,15,0.032867
630,16,0.125793
630,17,0.062242
630,18,0.003768
631,1,0.105486
631,2,0.060821
631,3,0.053948
631,4,0.051599
631,5,0.119687
631,6,0.026702
631,7,0
631,8,0.118768
631,9,0.017325
631,10,0.015794
631,11,0.11334
631,12,0.011025
631,13,0.020673
631,14,0.042893
631,15,0.111958
631,16,0.108664
631,17,0.021317
631,18,0
632,1,0.11345
632,2,0.115441
632,3,0
632,4,0.021342
632,5,0.08803
632,6,0.005733
632,7,0
632,8,0.163831
632,9,0.012173
632,10,0
632,11,0.010614
632,12,0
632,13,0.009997
632,14,0.032175
632,15,0.171114
632,16,0.17675
632,17,0.079348
632,18,0
633,1,0.066242
633,2,0.079743
633,3,0
633,4,0
633,5,0.131405
633,6,0.119473
633,7,0
633,8,0.132429
633,9,0
633,10,0.025648
633,11,0.115229
633,12,0
633,13,0.009012
633,14,0.086888
633,15,0.106177
633,16,0.127755
633,17,0
633,18,0
634,1,0.072904
634,2,0.115825
634,3,0.08572
634,4,0.132599
634,5,0.112965
634,6,0
634,7,0
634,8,0.109188
634,9,0.083234
634,10,0
634,11,0
634,12,0.158752
634,13,0
634,14,0.043601
634,15,0.085213
634,16,0
634,17,0
634,18,0
635,1,0.008626
635,2,0.056401
635,3,0.022601
635,4,0.029861
635,5,0.141146
635,6,0.067927
635,7,0
635,8,0.145095
635,9,0
635,10,0.067619
635,11,0
635,12,0.140651
635,13,0.05376
635,14,0.047468
635,15,0.045911
635,16,0.08306
635,17,0.089875
635,18,0
636,1,0.147884
636,2,0.07444
636,3,0
636,4,0.021467
636,5,0.067927
636,6,0.015263
636,7,0
636,8,0.069795
636,9,0.036576
636,10,0.009133
636,11,0.219098
636,12,0.004248
636,13,0
636,14,0.01238
636,15,0.217607
636,16,0.084317
636,17,0.014835
636,18,0.005029
637,1,0.080407
637,2,0.079846
637,3,0.027785
637,4,0.053718
637,5,0.077745
637,6,0.011798
637,7,0.004367
637,8,0.083887
637,9,0.013461
637,10,0.030437
637,11,0.084091
637,12,0.078411
637,13,0.053265
637,14,0.045688
637,15,0.044993
637,16,0.070114
637,17,0.079565
637,18,0.080423
638,1,0.111829
638,2,0.078263
638,3,0.008123
638,4,0.005073
638,5,0.127566
638,6,0.015418
638,7,0
638,8,0.119268
638,9,0.032485
638,10,0.021226
638,11,0.120658
638,12,0.003269
638,13,0.110067
638,14,0.037133
638,15,0.111846
638,16,0.079839
638,17,0.011609
638,18,0.006329
639,1,0.11916
639,2,0.08955
639,3,0.038658
639,4,0.080726
639,5,0.115815
639,6,0.020447
639,7,0
639,8,0.118093
639,9,0.026572
639,10,0
639,11,0
639,12,0.043745
639,13,0.004329
639,14,0.118074
639,15,0.043971
639,16,0.041201
639,17,0.020305
639,18,0.119354
640,1,0.049965
640,2,0.006848
640,3,0.006848
640,4,0.006848
640,5,0.130967
640,6,0.128104
640,7,0.006848
640,8,0.143104
640,9,0.006848
640,10,0.073076
640,11,0.006848
640,12,0.006848
640,13,0.053029
640,14,0.006848
640,15,0.121534
640,16,0.122475
640,17,0.116119
640,18,0.006848
641,1,0.083482
641,2,0.112231
641,3,0.01243
641,4,0.01971
641,5,0.129042
641,6,0.048091
641,7,0.109794
641,8,0.12859
641,9,0.054146
641,10,0
641,11,0.009306
641,12,0.010447
641,13,0
641,14,0.052401
641,15,0.063535
641,16,0.117778
641,17,0.049018
641,18,0
642,1,0.097796
642,2,0.075386
642,3,0.005472
642,4,0.005472
642,5,0.099339
642,6,0.043676
642,7,0.005472
642,8,0.106078
642,9,0.02536
642,10,0.005472
642,11,0.094938
642,12,0.005472
642,13,0.040047
642,14,0.101031
642,15,0.073155
642,16,0.112757
642,17,0.005472
642,18,0.097605
643,1,0.100489
643,2,0.049906
643,3,0.071915
643,4,0.043149
643,5,0.12378
643,6,0.031618
643,7,0.00565
643,8,0.123521
643,9,0.00565
643,10,0.068695
643,11,0.10463
643,12,0.011949
643,13,0.030565
643,14,0.052874
643,15,0.054518
643,16,0.10979
643,17,0.00565
643,18,0.00565
644,1,0.094212
644,2,0.053004
644,3,0.056174
644,4,0.034258
644,5,0.104121
644,6,0.046962
644,7,0.004724
644,8,0.100262
644,9,0.005297
644,10,0.054908
644,11,0.087477
644,12,0.004724
644,13,0.041181
644,14,0.084777
644,15,0.096534
644,16,0.09369
644,17,0.032971
644,18,0.004724
645,1,0.025132
645,2,0.03438
645,3,0.09691
645,4,0.031221
645,5,0.105234
645,6,0.062003
645,7,0.102671
645,8,0.111593
645,9,0
645,10,0.032895
645,11,0
645,12,0.035118
645,13,0.034318
645,14,0.06022
645,15,0.101651
645,16,0.099604
645,17,0.067049
645,18,0
646,1,0.11922
646,2,0.112025
646,3,0.008684
646,4,0.030835
646,5,0.11437
646,6,0.032887
646,7,0
646,8,0.124189
646,9,0.043024
646,10,0.008684
646,11,0.006648
646,12,0
646,13,0.015133
646,14,0.036315
646,15,0.072498
646,16,0.11327
646,17,0.048697
646,18,0.113521
647,1,0.223921
647,2,0.059889
647,3,0.002878
647,4,0.021907
647,5,0.227683
647,6,0.031576
647,7,0
647,8,0.208525
647,9,0.009121
647,10,0
647,11,0.008048
647,12,0.002893
647,13,0.010008
647,14,0.038069
647,15,0.065914
647,16,0.062376
647,17,0.023908
647,18,0.003284
648,1,0.061929
648,2,0.048385
648,3,0.093702
648,4,0.049728
648,5,0.10333
648,6,0.094292
648,7,0.089814
648,8,0.10161
648,9,0.006502
648,10,0.026599
648,11,0.035155
648,12,0
648,13,0.062772
648,14,0.040504
648,15,0.088919
648,16,0.089473
648,17,0.007284
648,18,0
649,1,0.10592
649,2,0.020505
649,3,0.101336
649,4,0.027127
649,5,0.116504
649,6,0.022298
649,7,0.101552
649,8,0.117217
649,9,0
649,10,0.009958
649,11,0.11699
649,12,0
649,13,0
649,14,0.038665
649,15,0.110156
649,16,0.07901
649,17,0.032762
649,18,0
650,1,0.164002
650,2,0.032662
650,3,0
650,4,0
650,5,0.164642
650,6,0.019486
650,7,0
650,8,0.168802
650,9,0.01945
650,10,0
650,11,0
650,12,0
650,13,0
650,14,0.063052
650,15,0.147811
650,16,0.151636
650,17,0.068458
650,18,0
651,1,0.076687
651,2,0.079007
651,3,0.019739
651,4,0.054282
651,5,0.083629
651,6,0.033534
651,7,0.075456
651,8,0.07598
651,9,0.006815
651,10,0.02808
651,11,0.076705
651,12,0.074403
651,13,0.051153
651,14,0.021546
651,15,0.076091
651,16,0.061962
651,17,0.024463
651,18,0.080467
652,1,0.069136
652,2,0.090664
652,3,0
652,4,0.008183
652,5,0.116807
652,6,0.048929
652,7,0
652,8,0.124394
652,9,0.016365
652,10,0
652,11,0.130157
652,12,0
652,13,0.023721
652,14,0.030703
652,15,0.074029
652,16,0.130964
652,17,0.021884
652,18,0.114066
653,1,0.107327
653,2,0.065996
653,3,0.109346
653,4,0.053008
653,5,0.124261
653,6,0.006398
653,7,0.006398
653,8,0.129941
653,9,0.006398
653,10,0.006398
653,11,0.006398
653,12,0.006398
653,13,0.117317
653,14,0.111176
653,15,0.006398
653,16,0.124047
653,17,0.006398
653,18,0.006398
654,1,0.138927
654,2,0.103868
654,3,0.010414
654,4,0.012036
654,5,0.154889
654,6,0.039025
654,7,0
654,8,0.161231
654,9,0
654,10,0.024386
654,11,0
654,12,0.0016
654,13,0.020097
654,14,0.047937
654,15,0.116944
654,16,0.141108
654,17,0.027537
654,18,0
655,1,0.133394
655,2,0.073856
655,3,0.003876
655,4,0.01304
655,5,0.150065
655,6,0.018669
655,7,0.146407
655,8,0.159509
655,9,0.010817
655,10,0
655,11,0
655,12,0
655,13,0.009569
655,14,0.049917
655,15,0.071413
655,16,0.141995
655,17,0.011171
655,18,0.006303
656,1,0.053205
656,2,0.036837
656,3,0.057248
656,4,0.031313
656,5,0.097569
656,6,0.034529
656,7,0.004852
656,8,0.099901
656,9,0.004852
656,10,0.032005
656,11,0.08822
656,12,0.090648
656,13,0.09358
656,14,0.054686
656,15,0.093447
656,16,0.099558
656,17,0.018999
656,18,0.008552
657,1,0.088865
657,2,0.021629
657,3,0.056762
657,4,0.042572
657,5,0.101951
657,6,0.034695
657,7,0.004658
657,8,0.100983
657,9,0.022063
657,10,0.032216
657,11,0.097865
657,12,0.016557
657,13,0.064433
657,14,0.077294
657,15,0.044474
657,16,0.09788
657,17,0.090447
657,18,0.004658
658,1,0.060446
658,2,0.032238
658,3,0.0369
658,4,0.064575
658,5,0.103625
658,6,0.088763
658,7,0
658,8,0.102937
658,9,0.020591
658,10,0
658,11,0.092974
658,12,0.096817
658,13,0.029137
658,14,0.074003
658,15,0.093519
658,16,0.088874
658,17,0.011057
658,18,0.003545
659,1,0.089345
659,2,0.05191
659,3,0
659,4,0.008049
659,5,0.140134
659,6,0.078582
659,7,0
659,8,0.166814
659,9,0.017607
659,10,0
659,11,0
659,12,0
659,13,0.011259
659,14,0.086989
659,15,0.041137
659,16,0.139852
659,17,0.028717
659,18,0.139606
660,1,0.089372
660,2,0.088642
660,3,0
660,4,0.007868
660,5,0.094209
660,6,0.089014
660,7,0.088687
660,8,0.09583
660,9,0.004447
660,10,0
660,11,0.010106
660,12,0.015777
660,13,0.088768
660,14,0.074912
660,15,0.038003
660,16,0.099228
660,17,0.022406
660,18,0.092732
661,1,0.128484
661,2,0.053741
661,3,0
661,4,0
661,5,0.130564
661,6,0.04284
661,7,0
661,8,0.120396
661,9,0.023759
661,10,0.010102
661,11,0.121303
661,12,0
661,13,0.029531
661,14,0.036993
661,15,0.121203
661,16,0.115707
661,17,0.060246
661,18,0.005132
662,1,0.100814
662,2,0.064704
662,3,0.087251
662,4,0.092362
662,5,0.12794
662,6,0.015444
662,7,0
662,8,0.128218
662,9,0.054456
662,10,0
662,11,0.036999
662,12,0.042507
662,13,0
662,14,0.02237
662,15,0.124304
662,16,0.08924
662,17,0.010521
662,18,0.00287
663,1,0.147831
663,2,0.042027
663,3,0
663,4,0.012805
663,5,0.14624
663,6,0.015256
663,7,0
663,8,0.152278
663,9,0.002659
663,10,0
663,11,0.160862
663,12,0.038414
663,13,0.016257
663,14,0.031529
663,15,0.071073
663,16,0.149869
663,17,0.008697
663,18,0.004204
664,1,0.058716
664,2,0.088251
664,3,0.088152
664,4,0.032954
664,5,0.095312
664,6,0.050358
664,7,0.004766
664,8,0.095598
664,9,0.006945
664,10,0.047198
664,11,0.084439
664,12,0.050564
664,13,0.04006
664,14,0.037205
664,15,0.085569
664,16,0.088952
664,17,0.040196
664,18,0.004766
665,1,0.102415
665,2,0.138944
665,3,0.007742
665,4,0.007742
665,5,0.140907
665,6,0.007742
665,7,0.007742
665,8,0.071915
665,9,0.007742
665,10,0.007742
665,11,0.174525
665,12,0.007742
665,13,0.007742
665,14,0.007742
665,15,0.141687
665,16,0.144447
665,17,0.007742
665,18,0.007742
666,1,0.050673
666,2,0.023813
666,3,0.031831
666,4,0.015428
666,5,0.148767
666,6,0.031535
666,7,0.141925
666,8,0.155382
666,9,0
666,10,0
666,11,0
666,12,0.041865
666,13,0.039749
666,14,0.10119
666,15,0.049669
666,16,0.158464
666,17,0.009709
666,18,0
667,1,0.088008
667,2,0.051039
667,3,0.008952
667,4,0
667,5,0.116492
667,6,0.03669
667,7,0
667,8,0.112056
667,9,0.001774
667,10,0
667,11,0.117402
667,12,0.100405
667,13,0.007825
667,14,0.037189
667,15,0.103788
667,16,0.111144
667,17,0.005827
667,18,0.101409
668,1,0.090445
668,2,0.064981
668,3,0
668,4,0
668,5,0.140904
668,6,0.056474
668,7,0
668,8,0.153326
668,9,0
668,10,0
668,11,0.13009
668,12,0
668,13,0.015313
668,14,0.064542
668,15,0.086812
668,16,0.144991
668,17,0.05212
668,18,0
669,1,0.109655
669,2,0.065817
669,3,0.050093
669,4,0.068278
669,5,0.122621
669,6,0.035115
669,7,0.005443
669,8,0.113861
669,9,0.019944
669,10,0.00504
669,11,0.113635
669,12,0.019767
669,13,0.02117
669,14,0.078391
669,15,0.06208
669,16,0.095229
669,17,0.013861
669,18,0
670,1,0.086385
670,2,0.092584
670,3,0.010529
670,4,0.024095
670,5,0.089092
670,6,0.030817
670,7,0.084202
670,8,0.099023
670,9,0.007564
670,10,0.09604
670,11,0.031807
670,12,0.055493
670,13,0.039506
670,14,0.028828
670,15,0.084828
670,16,0.07384
670,17,0.065368
670,18,0
671,1,0.053133
671,2,0.071546
671,3,0.013783
671,4,0.055131
671,5,0.080423
671,6,0.053595
671,7,0.073699
671,8,0.078989
671,9,0.004779
671,10,0.070378
671,11,0.072881
671,12,0.027383
671,13,0.051092
671,14,0.041651
671,15,0.079074
671,16,0.062574
671,17,0.038021
671,18,0.071869
672,1,0.079349
672,2,0.058007
672,3,0.032102
672,4,0.020087
672,5,0.104526
672,6,0.054098
672,7,0
672,8,0.107463
672,9,0.008958
672,10,0.064361
672,11,0.099943
672,12,0.086992
672,13,0.042908
672,14,0.016854
672,15,0.056832
672,16,0.095778
672,17,0.050071
672,18,0.02167
673,1,0.12218
673,2,0
673,3,0
673,4,0
673,5,0.115766
673,6,0.020408
673,7,0
673,8,0.124063
673,9,0
673,10,0.108709
673,11,0.111573
673,12,0.11295
673,13,0.046695
673,14,0.038086
673,15,0.066313
673,16,0.108755
673,17,0.018905
673,18,0.005596
674,1,0.103869
674,2,0.068232
674,3,0.107449
674,4,0.011834
674,5,0.117009
674,6,0.027385
674,7,0.005887
674,8,0.114419
674,9,0.005887
674,10,0.029726
674,11,0.028201
674,12,0.008016
674,13,0.074315
674,14,0.015589
674,15,0.116206
674,16,0.108975
674,17,0.038294
674,18,0.018709
675,1,0.1043
675,2,0.088225
675,3,0.053052
675,4,0.053052
675,5,0.119902
675,6,0.034678
675,7,0.00583
675,8,0.116151
675,9,0.015405
675,10,0.00583
675,11,0.101042
675,12,0.069873
675,13,0.00583
675,14,0.032128
675,15,0.062804
675,16,0.120237
675,17,0.00583
675,18,0.00583
676,1,0.058825
676,2,0.036895
676,3,0.022144
676,4,0.05167
676,5,0.102446
676,6,0.086232
676,7,0.094288
676,8,0.099475
676,9,0.020021
676,10,0
676,11,0.09432
676,12,0.019684
676,13,0.01026
676,14,0.087493
676,15,0.029098
676,16,0.087222
676,17,0.010002
676,18,0.089926
677,1,0.080208
677,2,0.03008
677,3,0
677,4,0
677,5,0.197794
677,6,0.061094
677,7,0.021442
677,8,0.208454
677,9,0
677,10,0.026775
677,11,0
677,12,0
677,13,0.087399
677,14,0.058848
677,15,0.020667
677,16,0.168866
677,17,0.031336
677,18,0.007039
678,1,0.092385
678,2,0.053258
678,3,0.053545
678,4,0.061188
678,5,0.098545
678,6,0.016472
678,7,0
678,8,0.095676
678,9,0.02667
678,10,0.003719
678,11,0.09818
678,12,0.096765
678,13,0.025009
678,14,0.071437
678,15,0.067952
678,16,0.095322
678,17,0.03981
678,18,0.004067
679,1,0.086129
679,2,0.058782
679,3,0.021167
679,4,0.063501
679,5,0.095504
679,6,0.012728
679,7,0.08634
679,8,0.102262
679,9,0.026008
679,10,0
679,11,0.094108
679,12,0.005879
679,13,0.021918
679,14,0.031468
679,15,0.090602
679,16,0.087317
679,17,0.026701
679,18,0.089586
680,1,0.081186
680,2,0.11664
680,3,0.005712
680,4,0.005712
680,5,0.113866
680,6,0.107342
680,7,0.005712
680,8,0.115721
680,9,0.020458
680,10,0.005712
680,11,0.111636
680,12,0.005712
680,13,0.005712
680,14,0.039853
680,15,0.101722
680,16,0.114361
680,17,0.037232
680,18,0.005712
681,1,0.005804
681,2,0.069784
681,3,0.118891
681,4,0.084232
681,5,0.104599
681,6,0.005804
681,7,0.005804
681,8,0.109182
681,9,0.005804
681,10,0.106296
681,11,0.005804
681,12,0.108175
681,13,0.005804
681,14,0.04551
681,15,0.102589
681,16,0.104309
681,17,0.005804
681,18,0.005804
682,1,0.109372
682,2,0.046405
682,3,0.023399
682,4,0.035098
682,5,0.117742
682,6,0.043242
682,7,0
682,8,0.111626
682,9,0
682,10,0.012255
682,11,0.110574
682,12,0.044714
682,13,0.029519
682,14,0.040108
682,15,0.103876
682,16,0.109131
682,17,0.06294
682,18,0
683,1,0.166644
683,2,0.041999
683,3,0.008946
683,4,0.008946
683,5,0.124437
683,6,0.038495
683,7,0.008946
683,8,0.174056
683,9,0.042477
683,10,0.008946
683,11,0.045395
683,12,0.008946
683,13,0.008946
683,14,0.044028
683,15,0.051277
683,16,0.166921
683,17,0.041646
683,18,0.008946
684,1,0.111757
684,2,0.006195
684,3,0.113964
684,4,0.026019
684,5,0.122322
684,6,0.006195
684,7,0.006195
684,8,0.119274
684,9,0.006195
684,10,0.006195
684,11,0.006195
684,12,0.013917
684,13,0.009803
684,14,0.111501
684,15,0.103796
684,16,0.12343
684,17,0.10085
684,18,0.006195
685,1,0.126631
685,2,0.097609
685,3,0.0121
685,4,0.010974
685,5,0.143158
685,6,0.015631
685,7,0
685,8,0.125934
685,9,0.008665
685,10,0.010363
685,11,0.022808
685,12,0.016146
685,13,0
685,14,0.072575
685,15,0.047597
685,16,0.127373
685,17,0.04382
685,18,0.118616
686,1,0.120221
686,2,0.075091
686,3,0
686,4,0
686,5,0.187369
686,6,0.032629
686,7,0
686,8,0.188761
686,9,0
686,10,0
686,11,0.047535
686,12,0
686,13,0
686,14,0.072853
686,15,0.049343
686,16,0.176681
686,17,0.049517
686,18,0
687,1,0.083237
687,2,0.043025
687,3,0.002333
687,4,0.015579
687,5,0.119505
687,6,0.027414
687,7,0
687,8,0.130461
687,9,0.019158
687,10,0.005747
687,11,0.039697
687,12,0.01581
687,13,0.017509
687,14,0.105925
687,15,0.123543
687,16,0.118747
687,17,0.00795
687,18,0.12436
688,1,0.09344
688,2,0.114997
688,3,0.006474
688,4,0.006474
688,5,0.115362
688,6,0.010378
688,7,0.006474
688,8,0.118617
688,9,0.006474
688,10,0.006474
688,11,0.025695
688,12,0.006474
688,13,0.006474
688,14,0.113689
688,15,0.117575
688,16,0.115775
688,17,0.122681
688,18,0.006474
689,1,0.083131
689,2,0.061888
689,3,0
689,4,0.018331
689,5,0.088075
689,6,0.01844
689,7,0
689,8,0.196628
689,9,0.018077
689,10,0
689,11,0.031117
689,12,0
689,13,0.006385
689,14,0.187503
689,15,0.208358
689,16,0.044313
689,17,0.031062
689,18,0.006694
690,1,0.061587
690,2,0.046402
690,3,0.04391
690,4,0.047203
690,5,0.1145
690,6,0.039359
690,7,0
690,8,0.113387
690,9,0.012903
690,10,0.013319
690,11,0.106448
690,12,0.103033
690,13,0.022266
690,14,0.037307
690,15,0.11142
690,16,0.110256
690,17,0.009472
690,18,0.007229
691,1,0.116444
691,2,0.057692
691,3,0.043941
691,4,0.019973
691,5,0.126932
691,6,0.028754
691,7,0.119838
691,8,0.121113
691,9,0.004783
691,10,0.028367
691,11,0.025414
691,12,0.002334
691,13,0.018148
691,14,0.047019
691,15,0.123504
691,16,0.076627
691,17,0.030734
691,18,0.008383
692,1,0.08137
692,2,0.03143
692,3,0.049592
692,4,0.062945
692,5,0.117165
692,6,0.032645
692,7,0
692,8,0.117959
692,9,0.009525
692,10,0.005908
692,11,0.022658
692,12,0.038399
692,13,0.109412
692,14,0.039422
692,15,0.035697
692,16,0.113646
692,17,0.019633
692,18,0.112594
693,1,0.084233
693,2,0.024913
693,3,0.005893
693,4,0.005893
693,5,0.115736
693,6,0.024799
693,7,0.005893
693,8,0.118161
693,9,0.005893
693,10,0.055345
693,11,0.110753
693,12,0.005893
693,13,0.105399
693,14,0.038386
693,15,0.056525
693,16,0.107257
693,17,0.021842
693,18,0.107184
694,1,0.059448
694,2,0.063631
694,3,0.019195
694,4,0.014087
694,5,0.114112
694,6,0.106038
694,7,0
694,8,0.106281
694,9,0.053376
694,10,0.05274
694,11,0.099042
694,12,0
694,13,0.043894
694,14,0.043772
694,15,0.100197
694,16,0.106281
694,17,0.017905
694,18,0
695,1,0.125461
695,2,0.082692
695,3,0.011761
695,4,0.028253
695,5,0.137812
695,6,0.036583
695,7,0
695,8,0.13787
695,9,0.019711
695,10,0.003025
695,11,0.123852
695,12,0.004259
695,13,0.018152
695,14,0.045613
695,15,0.061561
695,16,0.13371
695,17,0.027507
695,18,0.00218
696,1,0.095816
696,2,0.064664
696,3,0.050561
696,4,0.044239
696,5,0.103039
696,6,0.036568
696,7,0.095953
696,8,0.098805
696,9,0.0103
696,10,0.016078
696,11,0.094836
696,12,0.037344
696,13,0.019168
696,14,0.056414
696,15,0.050079
696,16,0.094433
696,17,0.031703
696,18,0
697,1,0.076525
697,2,0.030291
697,3,0.11648
697,4,0.017893
697,5,0.133693
697,6,0.016636
697,7,0
697,8,0.12991
697,9,0.042341
697,10,0
697,11,0.12231
697,12,0.012925
697,13,0.006229
697,14,0.040305
697,15,0.123146
697,16,0.117225
697,17,0.014091
697,18,0
698,1,0.075597
698,2,0.061931
698,3,0.012907
698,4,0.019554
698,5,0.115094
698,6,0.039978
698,7,0.11073
698,8,0.119693
698,9,0.017029
698,10,0.002601
698,11,0.118531
698,12,0.015553
698,13,0.009169
698,14,0.033946
698,15,0.107211
698,16,0.108141
698,17,0.022993
698,18,0.009343
699,1,0.137152
699,2,0.037935
699,3,0.006886
699,4,0.022235
699,5,0.144554
699,6,0.037712
699,7,0.003406
699,8,0.15485
699,9,0.010922
699,10,0.000958
699,11,0.152895
699,12,0
699,13,0.022849
699,14,0.052104
699,15,0.046765
699,16,0.137691
699,17,0.023811
699,18,0.007277
700,1,0.063113
700,2,0.104641
700,3,0
700,4,0
700,5,0.10416
700,6,0.070472
700,7,0
700,8,0.102978
700,9,0.006284
700,10,0.117379
700,11,0
700,12,0
700,13,0.108785
700,14,0.083781
700,15,0.121116
700,16,0.106979
700,17,0.01031
700,18,0
701,1,0.062769
701,2,0.064723
701,3,0.036023
701,4,0.045089
